MGI symbol,430AV2_NonAstro_Enrich,430AV2_NonAstro_Hedges_g,430AV2_NonAstro_Var_g,430AV2_NonAstro_SEg
Emc2,-0.1015549999999994,-0.9895939741508842,0.6849120292094677,0.8275941210578213
Emc4,-0.0317349999999994,-0.3975626191544349,0.5822570045186167,0.7630576678853419
Emc6,-0.31507500000000094,-1.9132731020054314,1.2491991141741574,1.0689792863438825
Emc7,0.3264925000000001,0.8471976931667808,0.723842476610065,0.8454899240207118
Emc8,0.06730500000000106,0.24579701210224414,0.5700520213947988,0.7550178947513752
Emc9,-0.5525499999999992,-1.678257887476273,0.9145686921095403,0.9563308486656384
Emcn,0.6033850000000003,0.5387412636080957,0.5987802686392559,0.7738089354868267
Emd,0.13686166666666702,0.5607487652026047,0.6026039969509291,0.7762452567742875
Eme1,-0.5125500000000001,-0.5594529417076901,0.6016234492481736,0.7756438933222988
Emg1,0.023524999999999352,0.054629981507308675,0.5628730543599362,0.7502486616848685
Emid1,-0.5894900000000005,-1.2034136637819388,0.7435255557721336,0.8622792794519265
Emilin1,-0.06133785714285762,-0.195163509795432,0.5672617195198457,0.7531677862856718
Emilin3,-0.04201999999999906,-0.22577690474429185,0.5688719013394892,0.7542359719209163
Eml3,1.0588249999999997,2.1091420212488776,1.118560008224725,1.0576199734425995
Eml5,0.3284499999999997,1.0922958439939154,0.7732969764652207,0.8724773958949411
Eml6,-0.5816449999999991,-1.040973615522641,0.6979532585267849,0.8354359691363454
