MGI symbol,430AV2_CerCx_3h_Enrich,430AV2_CerCx_3h_Hedges_g,430AV2_CerCx_3h_Var_g,430AV2_CerCx_3h_SEg
Ncor2,0.17545253333333452,1.3919151039761328,0.44254370599487824,0.663709309103909
Ncr1,-0.15873999999999988,-1.3626820784063425,0.42895623345160255,0.6549475043479458
Ncs1,-0.6499130000000011,-1.9592408340790066,0.5299090851516656,0.7274833969703598
Ncstn,-0.21418600000000154,-1.2318429150965582,0.4119829594847904,0.6418589872275611
Ndc80,0.0580159999999994,0.5813644137846982,0.3530103401918724,0.594146732879911
Nde1,0.18189599999999828,0.9932915085156951,0.38544251215558034,0.6208401663516789
Ndel1,-0.03000100000000039,-0.29800390142944666,0.37264415737926926,0.610132245319499
Ndfip1,-0.19082000000000043,-1.0710626534233327,0.3934698714890226,0.6272717684457213
Ndfip2,-0.041884000000001365,-0.23595032415024764,0.33889473888444144,0.5821466644106462
Ndn,-0.21746299999999952,-1.4331616234342774,0.4394788129443013,0.662813827705562
Ndnl2,-0.1255139999999999,-0.8542021893956456,0.3725941801295268,0.6104049312788411
Ndp,-0.11343200000000042,-0.7472226104773593,0.36402819259154107,0.6033474890902762
Ndrg1,-0.03512299999999957,-0.17110967315538586,0.33855505328900987,0.5818511971334694
Ndrg2,-0.1502300000000023,-0.7719729874131229,0.36590822577588816,0.6049034846782486
Ndrg3,-0.18228955555555515,-0.9606502794196117,0.39137106229782503,0.6248094413547816
Ndrg4,-0.13310400000000122,-0.8827944428496827,0.37507741252742516,0.6124356394980824
Ndst1,-0.20364199999999913,-1.3397827990872686,0.4367604202835769,0.6589048163332119
Ndst2,-0.18094399999999844,-1.2891604628507058,0.4192078460599834,0.6474626213612515
Ndst3,0.010442000000000284,0.04014751564223333,0.33619170226172324,0.5798204051788133
Ndst4,-0.02184000000000008,-0.08640545645136279,0.3364844062563395,0.5800727594503464
Ndufa1,-0.1224539999999994,-0.5778721144302124,0.35280792014291334,0.5939763632863797
Ndufa10,-0.03569399999999945,-0.3296460223790589,0.3639111680186409,0.6029733971216147
Ndufa11,-0.0704679999999982,-0.28097984334966614,0.34005859472955124,0.5831454318860358
Ndufa3,-0.1555560000000007,-1.0491345650725046,0.3911452778926047,0.6254160838134918
Ndufa4,-0.3718440000000012,-1.5368525050273425,0.45420689222155197,0.6739487311521196
Ndufa5,-0.05908880000000068,-0.26976347447692495,0.3402809540924299,0.5833304078977973
Ndufa6,-0.28049000000000035,-1.140759274108245,0.4011776971843096,0.6333858991044161
Ndufa7,-0.06863163636363534,-0.2967044641058413,0.3412989303514949,0.584197635113503
Ndufa8,-0.13629400000000125,-0.8791949050459331,0.37476029516404746,0.6121766862304113
Ndufa9,-0.13668600000000097,-0.9828786229296103,0.38441363048171145,0.6200109922265181
Ndufab1,0.19590399999999963,0.6570695978089126,0.3576981339293494,0.5980787021198376
Ndufaf1,-0.1287919999999989,-1.8445640396998606,0.5062319359388046,0.711499779296385
Ndufaf3,-0.1759700000000013,-1.3106778908058618,0.4220049377834762,0.6496190712898415
Ndufaf4,0.17278600000000033,1.0435024709668093,0.39382323768587774,0.6271929768071705
Ndufaf5,0.038142000000000564,0.1737974953107062,0.3376213895799248,0.5810519680544287
Ndufb10,-0.08128599999999864,-0.34780889235088647,0.34215966239102863,0.5849441532240737
Ndufb11,-0.11771799999999999,-0.6110251842138094,0.3562760378678595,0.596822892854431
Ndufb2,-0.12906550000000006,-0.8117811300414285,0.37288238322465844,0.6103186658173936
Ndufb3,-0.041339999999998156,-0.14505304964155327,0.3371631304716268,0.5806574984202192
Ndufb4,-0.13339799999999968,-0.6956186558134897,0.3603053768268994,0.6002544267449423
Ndufb5,-0.13973905263157996,-0.6862206972359777,0.3596589238505669,0.5997155463681711
Ndufb6,-0.16597799999999907,-0.8881705970985014,0.3871346251248863,0.6212496162885288
Ndufb7,-0.1438959999999989,-0.8305303025924677,0.3706322770237384,0.6087933036172845
Ndufb8,-0.055492000000000985,-0.3756395036400144,0.34316636294585695,0.5858040311792476
Ndufb9,-0.16302700000000137,-0.8817023223417868,0.3815680179390527,0.6171675842470212
Ndufc1,-0.19708666666666672,-0.8063965501032536,0.36862752696928575,0.6071468456825875
Ndufc2,-0.08349800000000052,-0.3960673385392544,0.3439545779439896,0.586476408684944
Ndufs1,-0.29642199999999974,-3.2936377751573547,0.8785136008082856,0.9372905637038524
Ndufs2,-0.18318999999999974,-2.57151451650945,0.6667454565420526,0.8165448282501412
Ndufs3,-0.24131799999999792,-1.4677924276419168,0.4438318416432587,0.6662070561343963
Ndufs4,-0.07534799999999953,-0.3189719261569469,0.3453533740916743,0.5876156544015818
Ndufs5,-0.12383599999999895,-0.47061243571149264,0.34718491434342624,0.5892239933534836
Ndufs6,-0.09482000000000035,-0.47838289339539014,0.34755362074577834,0.5895367848962254
Ndufs7,-0.17721000000000003,-1.3362467617623608,0.43671688205672055,0.6592266856110295
Ndufs8,-0.2139149999999992,-1.951588933555406,0.530385828743362,0.7273263124716882
Ndufv1,-0.2429389999999989,-3.076266981861124,0.815879700674035,0.901129990181725
Ndufv2,-0.20272142857143013,-1.4286291751994928,0.4381657418235089,0.6619399126181855
Ndufv3,-0.12714200000000275,-0.7199602765279417,0.36202825110002057,0.6016878352601294
Neat1,-0.13576999999999906,-1.081289173472503,0.3945704249445535,0.6281484099673846
Nebl,0.3215539999999999,0.6371313756783928,0.3564079306048032,0.5969991043584598
Necab2,-0.4049440000000004,-1.0462422143518504,0.39084224966570424,0.6251737755742033
Necab3,-0.07189400000000035,-0.8437975477047752,0.37171082618674073,0.609680921619449
Necap1,-0.10923799999999773,-0.8063225854028877,0.36861891669765096,0.6071399481978195
Necap2,-0.18795199999999956,-1.4236712944442498,0.4650865012224449,0.6778236966612281
Nedd1,0.026850999999999736,0.2550671426881207,0.33952002443931756,0.5826821863219288
Nedd4,-0.08169133333333296,-0.24306224098493606,0.3404408199633447,0.5834573900743395
Nedd4l,0.04762300000000108,0.5907179140920207,0.40837334759716215,0.637195296501495
Nedd8,-0.01009800000000105,-0.06630761662282561,0.3363309461122211,0.5799404677311466
Nedd9,0.17955400000000044,1.5157927599531196,0.4924541198457906,0.6946826508949305
Nefh,0.09014999999999951,0.5350900910252684,0.35042718138678264,0.5919689023815209
Nefl,-0.051158000000000925,-0.3032135429977099,0.3407080337439723,0.5837020076579935
Nefm,0.13522200000000062,0.710523539653292,0.3613532961311832,0.6011266889193851
Neil3,0.05944199999999977,0.3988405269097952,0.3440647994063952,0.586570370378862
Nek1,0.019575999999999816,0.16250788609575972,0.3374315517632767,0.5808885880814639
Nek2,-0.027750000000000163,-0.34158345501561826,0.34194507394813145,0.5847606980193962
Nek3,0.03310399999999891,0.17602095306300145,0.33766027990697145,0.5810854325372229
Nek4,-0.07714799999999933,-0.3393782780488115,0.34186999189167994,0.5846964955356582
Nek6,-0.0997283636363635,-1.2470626332617927,0.43140055981261194,0.6545791857287796
Nek7,0.02665066666666623,0.08272417895321348,0.3386986074287941,0.5819746960652842
Nek8,-0.04310199999999931,-0.36636565809012817,0.34282230088250176,0.5855102910133192
Nek9,-0.1499189999999997,-1.7680251066933446,0.4925626186377507,0.7017928147301735
Nelfa,0.008905999999999636,0.05535242104106252,0.3362643056368665,0.579883010301963
Nelfb,-0.04887599999999992,-0.7983389457955155,0.36797836472980583,0.6066122029186405
Nelfcd,-0.23404200000000053,-2.5614864875414862,0.6641717624039921,0.8149673382436821
Nelfe,-0.18906199999999984,-2.027567311096897,0.5416625711625461,0.7359772898415725
Nell2,0.2794432000000011,0.8889725515208615,0.37567536150908654,0.6129193295942488
Nenf,-0.2472499999999993,-1.6790719967806054,0.4770752496297515,0.690706341095658
Neo1,-0.0399389999999995,-0.40679048873223783,0.3488386924646101,0.5905362194487668
Nepn,0.06832600000000078,0.8498949712631586,0.37222718422003137,0.6101042404540649
Nes,0.04959547368421065,0.4319332197288927,0.34901711936792856,0.5906934470348272
Nespas,-0.04720800000000036,-0.33264946540906254,0.34164389445295784,0.5845031175733435
Net1,-0.06576600000000088,-0.3964852421589623,0.3439711384736036,0.5864905271814743
Neto1,0.09359499999999965,0.35803437340767214,0.3434178516421725,0.5860043547170206
Neu1,-0.11567400000000028,-1.059341366483273,0.3928256582117339,0.6266891707878254
Neu2,-0.3372339999999996,-2.0230470190877203,0.5407470731830966,0.7353550660620326
Neu3,0.06286999999999932,0.8698716773227388,0.3739449478615248,0.6115103824642103
Neurl1a,-0.14928933333333294,-0.8435487065133667,0.3783314649980832,0.6145054293172079
Neurod1,0.39944799999999914,1.9239846972817296,0.5211990712096108,0.7219406651023805
Neurod2,0.07811599999999963,0.4204677995328786,0.3449507696333121,0.5873250970572534
Neurod4,0.016232999999999276,0.26925111265395524,0.3609114884696895,0.6005819565597575
Neurod6,0.29505799999999915,0.9005158686762106,0.3766575525979946,0.6137243294818893
Neurog1,-0.04260700000000073,-0.42868280507119255,0.3576772620348243,0.5977951199124195
Neurog2,-0.02253999999999934,-0.1477853405904262,0.3372031364557825,0.5806919462639227
Neurog3,0.025116999999999834,0.17323854818679527,0.34134535367576013,0.5842336342809357
Nf1,0.024592999999998755,0.14849398444122064,0.3373554129491851,0.5808225720352664
Nf2,0.022587212121212757,0.014535998043674307,0.35619285625225855,0.5962728842830234
Nfam1,-0.04610199999999942,-0.5178940264555316,0.3634253375569268,0.6024214134743892
Nfat5,0.07727787368421077,0.6578647466267762,0.38032502070533547,0.6146494356577863
Nfatc1,0.03287600000000035,0.34403315032501863,0.3420518347422092,0.5848516397880373
Nfatc2,-0.09005973684210543,-0.49533505668965533,0.35452267987306213,0.5952393913920195
Nfatc2ip,-0.025089999999999436,-0.33377277615057294,0.3567095330533186,0.5969056812835999
Nfatc3,0.025932000000000066,0.1508855129231478,0.33724943301161514,0.5807318081624384
Nfatc4,0.05217600000000022,0.3108323175074153,0.3415373336237688,0.5844047501904863
Nfe2,-0.050047999999999426,-0.4692744361059334,0.3471220359302381,0.5891706339679857
Nfe2l1,-0.2508999999999979,-2.149067076134557,0.5670355759973876,0.7530176465378401
Nfe2l2,0.20092200000000027,2.1352350355807492,0.5640725439696873,0.7510476309593735
Nfe2l3,-0.1933506666666669,-1.696116719623794,0.5190341607284022,0.7144234387989332
Nfia,0.07097701149425231,0.4753503898008816,0.3661596807101168,0.6042222813499287
Nfib,0.16786017142857115,0.42643886407531406,0.39762613433185334,0.6282558440644443
Nfic,0.12335814814814972,0.26245188576974093,0.3543019741342416,0.5951298670804205
Nfil3,0.4551339999999975,2.443593759305519,0.634668634136955,0.7966609279592887
Nfix,-0.0331107499999993,-0.41415965980368546,0.37698054902647743,0.6133396895200279
Nfkb1,0.062120000000000175,0.7011747483331193,0.3606934124961117,0.6005775657615857
Nfkb2,-0.10319399999999934,-0.943205774413892,0.38059296775549656,0.6169221731754311
Nfkbia,0.16416300000000028,1.4784094274061417,0.4456304808022796,0.6675124936680086
Nfkbie,-0.08476199999999956,-0.33070942084060795,0.3415795471627476,0.5844480705441225
Nfkbil1,-0.3002380000000002,-2.1368812588281734,0.564424186827665,0.751281696055258
Nfkbiz,0.11611699999999914,0.6627680921551747,0.36991703656026564,0.6076286281099135
