MGI symbol,430AV2_HypoT_9h_Enrich,430AV2_HypoT_9h_Hedges_g,430AV2_HypoT_9h_Var_g,430AV2_HypoT_9h_SEg
Gm7493,-0.11272800000000238,-0.6240835267221787,0.3555851235274107,0.5963095869826434
Gm7502,-0.23005600000000115,-0.8500158691668549,0.37223746000288527,0.6101126617296885
Gm7535,-0.08513600000000032,-0.5361770166734451,0.3504854007715529,0.5920180747000491
Gm7536,-0.0470240000000004,-0.30339194506423134,0.340713444727604,0.583706642696144
Gm7551,0.26873400000000025,0.8886387722496,0.37559505448837494,0.6128581030616915
Gm7592,-0.05924700000000005,-0.39611527671576346,0.34405854044320694,0.5865630512812747
Gm7609,-0.07349999999999923,-0.3509348141870228,0.3422688733015351,0.5850374973465676
Gm7645,0.22009599999999985,0.9057440590213628,0.37712972613373574,0.6141088878478602
Gm7666,-0.09874399999999817,-0.328808489528513,0.3415168622504122,0.5843944406395497
Gm7729,-0.12640200000000146,-0.46994026771214165,0.3521585793384851,0.593297198052548
Gm7781,-0.09874399999999817,-0.328808489528513,0.3415168622504122,0.5843944406395497
Gm7785,-0.2537679999999991,-1.7051310484953095,0.48148470573824675,0.6938909898090958
Gm7792,0.06747000000000014,0.6855205692485754,0.3596080336542557,0.5996732724194531
Gm7803,0.14256500000000116,0.4162836821452725,0.349435553601712,0.591032968647483
Gm7816,0.206588,1.0925780474305615,0.39579745059747,0.6291243522527721
