MGI symbol,430AV2_ForeOlig_Enrich,430AV2_ForeOlig_Hedges_g,430AV2_ForeOlig_Var_g,430AV2_ForeOlig_SEg
Slc12a3,-0.10470666666666739,-0.44921750879600564,0.29783655674768444,0.5457440395897004
Slc12a4,0.31810500000000097,0.6371157059347172,0.30634155893684295,0.5534813085704366
Slc12a5,0.08563249999999911,-0.020385497220085966,0.29456351438751294,0.5427367810879107
Slc12a6,-0.3412466666666685,-0.7988638086617774,0.3160193490218808,0.5621559828213881
Slc12a7,0.011282499999999418,0.05579848150738336,0.29179465728461096,0.540179287773423
Slc12a8,0.7144449999999996,1.3424324084061323,0.3645169067864428,0.6037523555121278
Slc12a9,-0.031838333333334745,-0.08754071585328868,0.2897476820278185,0.5382821583777587
Slc13a1,0.37013499999999944,1.8922086910259341,0.4386139467554007,0.6622793570355343
Slc13a2,0.1344033333333332,0.5644467386467744,0.30270337968768823,0.5501848595587562
Slc13a3,0.07029833333333269,0.1277241045188369,0.2901081016087782,0.5386168411856226
Slc14a1,0.20268111111111153,0.3850168898490702,0.3167387051557307,0.562751202453872
Slc14a2,-0.06072799999999976,-0.26798407446696576,0.29319784438287655,0.5414715735331141
Slc15a1,0.07173499999999988,0.22804610317463733,0.29159525070452813,0.5399956024862871
Slc15a2,-0.5129133333333331,-0.9739717601275921,0.34870974607787797,0.5868999070436445
Slc15a3,-0.19524166666666787,-0.5132535694982365,0.3004045924307591,0.5480917737302387
Slc15a4,-0.2310266666666667,-0.9747579759147754,0.32901808763937535,0.5736009829484041
Slc15a5,-0.06283833333333311,-0.3712672019828052,0.29517168029181995,0.5432970460915648
Slc16a1,-0.6063816666666657,-2.6642464604587874,0.5851870914084464,0.7649752227415254
Slc16a11,-0.3806700000000003,-1.0648772134246773,0.3366768529752768,0.5802386172733395
Slc16a2,-0.18387966666666725,-0.3771111071945698,0.2971669789618853,0.5451040381643424
Slc16a3,-0.33891000000000115,-0.38075373960843684,0.29546893341505615,0.5435705413422035
Slc16a4,-0.06342833333333342,-0.41443832650362317,0.2965850049254442,0.5445961851917843
Slc16a6,0.05301833333333228,0.0798496319386586,0.2896940398106782,0.5382323288419957
Slc16a7,-0.6218300000000001,-1.0996704030682445,0.33981483279665886,0.5829363882934903
Slc16a8,0.13370000000000015,0.6407583303347381,0.3065355095678708,0.5536564905858783
Slc17a1,-0.06504499999999958,-0.2502610841071987,0.292037983414752,0.5404053880326806
Slc17a2,-0.006928076923077611,-0.10414644852963101,0.2970507836729036,0.5450065693544703
Slc17a3,0.15898666666666728,0.9173725839679726,0.32449389373131715,0.5696436550434992
Slc17a6,-0.07792499999999913,-0.24113686182367883,0.3021441905793968,0.5496013389443839
Slc17a9,0.16132833333333352,0.9765166999222389,0.3291610773734399,0.5737256115718035
Slc18a1,-0.0029700000000003612,-0.006418296698551812,0.289430091094502,0.5379870733526058
Slc19a1,-0.16241583333333365,-0.4760780648043149,0.2990281958198469,0.5468301996057371
Slc19a2,-0.7792684615384619,-1.4466072588447858,0.38045954468129134,0.6161171121024542
Slc19a3,0.19495333333333376,0.7499935433521443,0.31286547111689345,0.559343786160974
Slc1a1,0.12318545454545347,0.18542407080696502,0.29292960797971596,0.5412274396525689
Slc1a2,-0.5803033333333314,-0.9687535912029118,0.3285318546751698,0.5731769837276876
Slc1a3,-0.025737222222221707,-0.12055754302930882,0.2942466333617813,0.5424298011469527
