MGI symbol,430AV2_ZT12_AK_Enrich,430AV2_ZT12_AK_Hedges_g,430AV2_ZT12_AK_Var_g,430AV2_ZT12_AK_SEg
Aplf,0.007249999999999535,0.08716765906356544,0.48623001529667004,0.6972982842822958
Apln,0.054966666666666164,0.3560264015882392,0.4922295665523224,0.7015907400702509
Aplnr,-0.015024999999999622,-0.2774424827735391,0.5573108826912578,0.7459979366188236
Aplp1,0.05317333333333352,0.5543151824940237,0.5072721101286152,0.7122303771453554
Aplp2,0.04174777777777905,0.21308733242438196,0.5239999234988509,0.7232125591224484
Apmap,-0.06409999999999805,-0.6898029557989134,0.5213190098190764,0.7220242446199964
Apoa1,-0.03208333333333302,-0.2521544126955711,0.48696515398682066,0.6978288858931111
Apoa1bp,-0.11935000000000073,-2.8241569312001435,1.1463218643371509,1.0706642164269575
Apoa2,-0.015546666666666376,-0.10091518060437613,0.4825153228063677,0.6946332289822937
Apoa4,-0.16750000000000043,-4.280422962385129,2.008501728076156,1.4172161896041677
Apoa5,-0.037060000000000315,-0.31479676383484684,0.4899247502100743,0.69994624808629
Apob,-0.1334166666666663,-1.1567164494240905,0.5931660786973562,0.7701727589946012
Apobec1,-0.03427999999999898,-0.17224022892826082,0.4841388913717715,0.6958008992317928
Apobec2,0.03461333333333272,0.1394282820108476,0.4832866871520413,0.6951882386462255
Apobec3,-0.1463600000000005,-1.678721737209518,0.7165088892483117,0.8464684809538462
Apobr,-0.16373666666666686,-2.2977493169583862,0.9216376602985609,0.9600196145384535
Apoc1,0.06576999999999966,0.9063296965997286,0.5501194599115462,0.7417003841926646
Apoc2,-0.04497666666666689,-0.5570575606988847,0.5075260938276492,0.7124086564800074
Apoc3,0.030856666666666754,0.17156717953608216,0.48411960809116383,0.6957870421983753
Apoc4,0.187313333333333,0.9902999362943697,0.5633911636520527,0.7505938739771679
Apod,-0.0247866666666674,-0.23827470738722153,0.4863979030150388,0.697422327585688
Apoe,0.1045533333333335,0.9676554025386863,0.5596964148385255,0.7481286084882235
Apof,-0.0591766666666671,-0.35536250846229755,0.49219020936838465,0.7015626909752147
Apoh,0.03970333333333276,0.3139633104213966,0.48988108002423014,0.6999150520057632
Apol9a,0.11857666666666589,0.5312289461138378,0.5051836827657682,0.7107627471707899
Apol9b,0.11857666666666589,0.5312289461138378,0.5051836827657682,0.7107627471707899
Apom,-0.14088666666666683,-1.0308224977607399,0.5711714294607526,0.7556608421710647
Apon,0.13030666666666768,1.2304564455758733,0.607835255371601,0.77963790016366
Apool,-0.05389333333333379,-0.5081282873515952,0.5031828630339054,0.7093538348623382
App,0.10305666666666724,0.8283748716465511,0.5388546314994953,0.7340668795009647
Appbp2,-0.040330000000000865,-0.5639312804051595,0.5081682074182835,0.7128591778312765
Appl1,0.22096333333333273,1.6340469318521005,0.7041757812912719,0.8391518225513617
Appl2,-0.049593333333334044,-0.5341777025874994,0.5054454848284715,0.7109468931140156
Aprt,-0.01871333333333247,-0.5370350047099215,0.5057005496903154,0.7111262543953186
Aptx,0.06486000000000036,0.36217808846935257,0.4925977473139428,0.7018530810033841
Aqp1,0.14274666666666658,1.6887342449274412,0.719318612499221,0.8481265309487854
Aqp2,-0.02425666666666615,-0.2089987101533805,0.4853067050704813,0.6966395804650216
Aqp3,0.01833444444444421,0.3188007949257911,0.5718454089922165,0.752869224781996
Aqp4,0.04551500000000086,0.43993128743858145,0.49811208835758897,0.7057632888888427
Aqp5,-0.09878999999999927,-0.5187231347436403,0.5040894742098557,0.709992587433035
Aqp7,-0.2036200000000008,-1.5309040593416554,0.6769722699090631,0.8227832460065428
Aqp8,-0.10770666666666617,-0.830676529606764,0.539168624736628,0.7342810257228686
Aqp9,-0.06680205128205124,-0.58573783192794,0.5266395917883014,0.7251517886925878
Aqr,0.1281737142857138,0.7043295332854919,0.5249905485518287,0.724462461803807
Ar,-0.1065666666666667,-0.5031274179817954,0.5027614332270856,0.709056720740369
Araf,-0.11423666666666676,-0.6535343236235066,0.5172589260128361,0.7192071509744853
Arap1,-0.006730000000000125,-0.054277542567101246,0.48191217096892686,0.6941989419243787
Arap2,-0.0005066666666664332,-0.005371125490412753,0.48166907074908605,0.6940238257791198
Arap3,0.03948000000000018,0.5253493060912726,0.5046659911175484,0.7103984734763641
Arc,1.6781266666666657,4.674575710719379,2.3026381729372987,1.5174446193971294
Arcn1,0.0967933333333324,0.7210723075823154,0.5346358005427578,0.7306526990010506
Areg,0.03061333333333316,0.4167041995503457,0.4961368658269078,0.7043698359717768
Arf1,0.0048633333333327755,-0.1624865911332526,0.5005135674603088,0.7073273473448564
Arf2,0.22574088888888788,0.9430847452863298,0.556374491864698,0.7458522156881501
Arf3,-0.002474444444445112,0.05842197901738954,0.5052844551361834,0.7106998911119073
Arf4,0.09494166666666537,0.9693154976168266,0.5714889146552139,0.7549209172222866
Arf5,-0.03339666666666652,-0.3831260055982345,0.4938987946804715,0.7027793356954026
Arf6,-0.08854499999999987,-0.7342194663202618,0.5456656213991492,0.7373836486552507
Arfgap1,-0.11730000000000018,-5.700909748832539,3.1900309970278253,1.786065787429966
Arfgap2,0.05255333333333301,0.33483657171383513,0.4962951595739513,0.7044115539212967
Arfgap3,-0.14858666666666664,-0.7271665274156031,0.5257309298828055,0.7250730514112391
Arfgef1,0.07756666666666767,1.2928764331666254,0.6209607892864712,0.7880106530285433
Arfip2,-0.05099333333333256,-0.8205674206159823,0.5377775743146972,0.7333331946084926
