MGI symbol,430AV2_Hipp_Enrich,430AV2_Hipp_Hedges_g,430AV2_Hipp_Var_g,430AV2_Hipp_SEg
Rin1,-0.008231527777779135,-0.04240050937957267,0.2145473698371473,0.46319258396173324
Rin2,0.2466388888888904,1.6516500909677003,0.29472825865473457,0.54288880873963
Ring1,-0.18208097222222008,-1.8569257863056186,0.3159113572680618,0.5620599232004198
Riok1,0.03817638888888908,0.3339110323497283,0.21777380437624183,0.46666240943131665
Riok2,-0.15048743055555525,-1.04398655341916,0.24761315921596072,0.49746911906403685
Riok3,-0.08237958333333495,-0.6942741491327006,0.23166073630213635,0.48112124892280966
Ripk1,0.03028659722222171,0.3732051167471461,0.24639406865807215,0.4959142533119337
Ripk2,-0.055095486111111924,-0.49692487040029076,0.2218085278013082,0.470963745263858
Ripk3,-0.02675694444444421,-0.2287366658345025,0.2160333303989543,0.4647938579617359
Ripk4,0.023002638888888427,0.14689156229381062,0.21512911477471994,0.46382013192046756
Ripply3,0.12328319444444436,0.6721146068533513,0.22778090635332338,0.4772639797358726
Rit1,0.10695931818181782,1.0499481177986867,0.2820264149763148,0.5250348025120573
Rit2,-0.07028763888888889,-0.45721983118366016,0.22068362582698867,0.4697685542310321
Rlbp1,-0.027020277777776158,-0.17537130895196967,0.215399054919732,0.464111037274198
Rlf,-0.052118888888889714,-0.34376358436346044,0.2179701815647581,0.4668727680693725
Rlim,-0.028496851851852096,-0.15426190664577238,0.21905637021686394,0.4680247193817325
Rln1,0.00923694444444445,0.08499030551709139,0.2147069448029191,0.46336480747130454
Rmdn1,0.1430756944444438,1.1523301484081772,0.2535493394764051,0.5035368303077791
Rmdn3,0.06693409722222388,0.37673958513052846,0.22107530453777988,0.47013812593711646
Rmi1,-0.004929305555556596,-0.04479255728770772,0.21455350424869804,0.46319920579454593
Rmnd1,0.04615583333333362,0.39613651861733296,0.2191099091955771,0.468091774330181
Rmnd5a,0.13929722222222196,1.7897236039689137,0.30870362793737754,0.5556110401507313
Rmnd5b,0.0019955555555561943,0.030831557791498095,0.21452245165362385,0.463165684883524
Rnase1,0.035329305555555024,0.18869432068553788,0.21554171523312757,0.46426470384159896
Rnase4,0.063464999999999,0.5083536255081195,0.2220951817598415,0.4712697547687964
Rnaseh1,-0.011505833333331772,-0.09661572400786912,0.2147690402762625,0.4634318075793487
Rnaseh2c,0.054469027777775736,0.3491460741944585,0.21807987507037538,0.46699023016587343
Rnasek,0.003964166666667879,0.04565511899722661,0.2145557988575886,0.4632016827015944
Rnasel,-0.03225694444444459,-0.22476188623573828,0.24211648467686708,0.4906853303134634
Rnaset2a,-0.13845638888889056,-1.3573704440468195,0.26868433216585946,0.5183476942804506
Rnaset2b,-0.13845638888889056,-1.3573704440468195,0.26868433216585946,0.5183476942804506
Rnd2,0.04750624999999964,0.3283494460574085,0.2176654744115755,0.4665463261151839
Rnd3,-0.0791595833333334,-0.41570738799364354,0.21963405616578752,0.46864991285132096
Rnf10,-0.03571374999999932,-0.39583865767872256,0.21910297100530157,0.46808436312838053
Rnf103,-0.0893836111111117,-0.9747374950259289,0.24243899869049365,0.49238094874852095
Rnf11,-0.03419793888888819,-0.34229267973317157,0.22210685626223867,0.4711850592675877
Rnf111,-0.04884305555555635,-0.3804354674238156,0.21875129165121585,0.4677085541779366
Rnf112,0.023296944444445522,0.16628297361559863,0.21559661316137635,0.46432265018907615
Rnf113a1,-0.05037041666666564,-0.42643649272537804,0.2198429662822142,0.4688741475942283
Rnf114,-0.041226527777775246,-0.3553043024283442,0.21820746819386633,0.467126822387525
Rnf115,-0.1652731249999979,-1.250476646850047,0.263610654780875,0.5128979223333527
Rnf121,0.005262264957264297,0.4188637099967418,0.2433855787916454,0.49265183358834835
Rnf123,-0.10628222222222306,-1.310099821309629,0.2649757150900847,0.5147579189192574
Rnf126,-0.033632083333333895,-0.4659089732450476,0.2208789394887534,0.46997759466676003
Rnf128,0.05797913580246967,0.36971585784835564,0.22045249620884338,0.4694915855919148
Rnf13,-0.08084076388889017,-0.795553009486734,0.2347328104318862,0.484359364950177
Rnf130,0.00011777777777766119,0.00144156046246306,0.21449455439305667,0.46313556805006534
Rnf135,-0.006111527777777681,-0.05476516667448025,0.21458270572788954,0.46323072623465894
Rnf138,-0.11995527777777741,-0.8766087277968397,0.2575871756004329,0.5048541961048585
Rnf138rt1,0.00624888888888897,0.06987075437463847,0.21463807922306594,0.46329049118567706
Rnf14,-0.053591759259258964,-0.5140212897346812,0.2240203290760015,0.4732462752575785
Rnf141,-0.03369523888888981,-0.37949044031502494,0.22596611061693625,0.4749263197497025
Rnf144a,0.030514236111110815,0.23310076185353104,0.2161263973404498,0.46489369484172616
Rnf144b,0.10049013888888947,0.6050246859568102,0.2252608129966029,0.47461649043896786
Rnf145,-0.06638277777777724,-1.148090276988512,0.25326247221714465,0.5032518973805709
Rnf146,-0.07262642676767808,-0.7521926245431345,0.25349400178440457,0.49909493457139026
Rnf149,0.00022152777777861843,0.0020180492614239303,0.2144946130526524,0.4631356313788137
Rnf151,0.024245138888888462,0.2528216127787678,0.2163744570339829,0.46516067872723604
Rnf157,-0.0873834722222222,-0.5719100149591236,0.23299724313166298,0.4823172325011972
Rnf166,0.07005375000000136,1.1373793485356436,0.2525424868747861,0.50253605529831
Rnf167,-0.041566805555554254,-0.5539001195550518,0.22351817981501362,0.4727770931580903
Rnf17,0.008552777777777631,0.09405082719905106,0.2147546567460055,0.4634162888224857
Rnf181,-0.003246250000000117,-0.05316697820024064,0.2145776323187736,0.4632252500876585
Rnf183,-0.0007925000000001958,-0.0059784897974373,0.21449554451787115,0.4631366369851031
Rnf185,0.008565277777776714,0.09226944202398685,0.21474489474114053,0.463405756050937
Rnf186,0.009133611111111328,0.07361259484994213,0.21465387015846774,0.4633075330258162
Rnf187,-0.05301560185185217,-0.643626446048094,0.2337532878306419,0.4829055194198381
Rnf19a,0.07786256944444414,0.7931324738908037,0.23522439523649383,0.48481852969934164
Rnf19b,-0.07711423611111101,-0.5346851635825713,0.22295089359012912,0.47217484704213947
Rnf2,0.011251342592593083,-0.16308152174193316,0.26086235032465027,0.5098621704097585
Rnf20,0.13217874999999868,1.6648555829158178,0.29601637891862737,0.5440738726667798
Rnf207,0.05532708333333325,0.22083926656159694,0.21592890449773014,0.46468150866774344
Rnf208,-0.005901666666666472,-0.02261452767580492,0.21450953494498118,0.4631517407340506
Rnf214,-0.14290243055555596,-1.1109205883441133,0.26316389867701606,0.5113182412304795
Rnf220,0.0003311111111123921,0.004524147803408607,0.21449509527002084,0.4631361519791139
Rnf25,-0.06952847222222225,-0.8078615716299309,0.23368979677011006,0.4834147254378067
Rnf26,-0.14317083333333258,-1.2250440522615267,0.25863369709555006,0.5085604163671708
Rnf32,0.2642742857142855,2.957650942940581,0.5183063486105646,0.7127163495321363
