MGI symbol,430AV2_ZT12_D2_Enrich,430AV2_ZT12_D2_Hedges_g,430AV2_ZT12_D2_Var_g,430AV2_ZT12_D2_SEg
Erp29,0.056843333333333135,0.9208824457469738,0.5523353732404106,0.7431926891731447
Erp44,0.10388599999999996,0.9104637633735047,0.5668762156682525,0.7513687675178774
Errfi1,0.2572200000000002,3.0423658590278637,1.2529991683481956,1.1193744540359118
Erv3,0.07054999999999989,0.7301470758125114,0.5260928960264634,0.7253226151351296
Esam,0.02346666666666586,0.21738651872375533,0.48560474154356936,0.6968534577252016
Esco1,0.0047391666666660726,0.7194815670789411,0.5532932275769687,0.7433983075994787
Esd,-0.010439999999999117,-0.23475851335908612,0.4862592966328806,0.6973229500259406
Esf1,0.06134999999999913,0.4870813305161622,0.5014373518781162,0.7081224130601405
Esm1,0.006899999999999906,0.06515535354234755,0.48202043500793557,0.6942769152203864
Espn,-0.041549999999999976,-0.33889607951286455,0.49123754605909914,0.7008834040402862
Esr1,0.028349999999999653,0.22784972241614418,0.485992958000426,0.6971319516421737
Esr2,-0.09895000000000032,-0.5464302734733374,0.5065488369806788,0.7117224437803538
Esrp1,-0.2196699999999998,-0.8118686650199763,0.5365942274367764,0.7325259227063411
Esrp2,0.10708666666666744,0.5557035028408349,0.5074005319224644,0.7123205261133954
Esrra,0.2777766666666679,2.81819351146623,1.1435178890058633,1.069353958708651
Esrrb,0.09337848484848509,0.5452633128499017,0.5217475983116466,0.7220116570022724
Esrrg,-0.10951666666666693,-0.9343581945427761,0.5544187696424362,0.7445930228268569
Esx1,0.03864333333333381,0.3708140874218485,0.4931252572858748,0.7022287784517769
Esyt1,-0.012906666666666844,-0.4398597438765584,0.4977897161902626,0.7055421434544237
Esyt3,-0.07848333333333368,-0.535589738502801,0.5055713639991248,0.7110354168387991
Etaa1,0.022006666666666952,0.15508030382377042,0.48367082505283937,0.6954644671389325
Etf1,-0.043028333333333446,-0.4743523681731176,0.518780152671645,0.7198024730013733
Etfa,-0.1835299999999993,-2.6867422581297298,1.0832153301350032,1.0407763112864374
Etfb,-0.08492000000000033,-7.71396028794661,5.440431943668112,2.332473353260035
Etfdh,-0.03838333333333388,-0.3456647979448745,0.4916236793781892,0.7011588118095566
Ethe1,0.042010000000000325,0.34950165335587247,0.491845950474874,0.7013172965747202
Etl4,-0.10110555555555598,-1.743680245856176,0.7837455619206142,0.8830400602298475
Etnk1,0.09718833333333343,1.6010263508362614,0.6955672806358382,0.8339527180801111
Etos1,-0.044560000000000155,-0.5115828207799153,0.5034764152097612,0.7095607198892574
Ets1,-0.025444444444444752,-0.28119926999760575,0.7543305301885938,0.85726905426359
Ets2,0.2258933333333335,3.99080547342944,1.8088773605628647,1.3449451143310143
Etv1,0.1387564102564106,1.37173091940799,0.8795039036451627,0.9050119388749097
Etv2,0.013420000000000876,0.052708103680200596,0.48189817868279683,0.6941888638423962
Etv3,0.02718555555555587,0.33322406102664925,0.5544011674934144,0.7424902120983431
Etv4,0.13015000000000043,1.4441523881925722,0.6554646766935257,0.8096077301344928
Etv5,0.6316466666666676,3.99289239700822,1.8102658078405038,1.3454611877867395
Etv6,-0.06595666666666755,-0.6288385393450897,0.5146198257138054,0.7173700758421733
Eva1a,0.15945000000000054,2.132465447350581,0.8606174070120093,0.9276946733769732
Eva1c,-0.0870433333333338,-0.42865427993368377,0.496978707642122,0.704967167776005
Evc,0.020099999999999785,0.18541657115373994,0.49387091083136486,0.7027209457912194
Evi2a,0.015576666666666128,0.28221237877391725,0.4883036522277694,0.6987872725141532
Evi2b,-0.003706000000000209,-0.0373425788796554,0.48729102196293317,0.6980568990478325
Evi5,0.06831037037037074,-0.13664494750668896,0.5236180433270623,0.7221275906135605
