MGI symbol,430AV2_WB_D2_Enrich,430AV2_WB_D2_Hedges_g,430AV2_WB_D2_Var_g,430AV2_WB_D2_SEg
Mrpl44,-0.0440366666666665,-0.22734988722545452,0.5582789712936745,0.7468069046532461
Mrpl45,0.09397000000000055,0.9291131375093691,0.5536042685243752,0.7440458779701525
Mrpl46,0.04811000000000032,1.3865192369288946,0.6418696328644902,0.8011676683843965
Mrpl47,-0.014053333333333029,-0.05419227102595,0.481911400186579,0.6941983867646041
Mrpl48,-0.0636599999999996,-0.4579738488036726,0.49914500384900407,0.7065019489350358
Mrpl48-ps,-0.0636599999999996,-0.45797384880367253,0.499145003849004,0.7065019489350358
Mrpl49,0.08421166666666613,0.9073943913997423,0.5716446017142424,0.7543664071526865
Mrpl50,-0.14637666666666682,-0.44905349235588077,0.5033772218014083,0.709375343062345
Mrpl51,-0.04780549019607851,-0.41826879148063284,0.5153049441549844,0.7175843404155168
Mrpl52,-0.16048000000000062,-0.6830107006200087,0.5205769522714747,0.7215083781449098
Mrpl53,0.05790666666666944,0.8993672816657673,0.5490717922775725,0.7409937869358775
Mrpl54,-0.1461833333333331,-1.104984753314775,0.583415942088176,0.76381669403606
Mrpl55,-0.2101533333333343,-1.9230197281015875,0.7898337395556585,0.8887259080029446
Mrpl9,-0.07762250000000048,-0.3388273138425726,0.49638156486501184,0.7044969653614609
Mrps11,0.05573666666666721,0.29329166802711887,0.48883500021117743,0.699167362089491
Mrps14,0.11503727272727274,0.9345477466914922,0.5644709633360542,0.7505010260933436
Mrps15,-0.17710833333333387,-1.3907290256538785,0.6926444273279484,0.8251395481345479
Mrps16,0.006556666666666544,0.10445850537941197,0.48257596494550836,0.6946768780847024
Mrps17,-0.153013333333333,-1.5992380291945858,0.694796856168515,0.8335447535486713
Mrps18a,0.06981000000000037,0.4169823046484193,0.49615618686582547,0.7043835509619922
Mrps18b,-0.12244666666666593,-1.5591608725809893,0.6842485522156259,0.8271931770847882
Mrps18c,-0.07430333333332939,-0.6361212861932578,0.5153875242290136,0.7179049548714743
Mrps2,0.04314500000000043,0.29138077783217764,0.48879184541668635,0.6991359827729938
Mrps21,0.04800000000000004,0.3052471488046913,0.4894313184877827,0.6995936809947491
Mrps22,0.13973666666666507,1.313332562674831,0.6254035350151699,0.7908245918123499
Mrps23,0.0522183333333337,0.21660372122628482,0.48612864192118727,0.6972260757024346
Mrps25,0.08068192982456143,0.6043031690632729,0.5399420947233925,0.733561305420629
Mrps26,-0.13692999999999955,-1.443981647998802,0.6554235833131112,0.8095823511620738
Mrps28,-0.13185333333333293,-0.6810478721574651,0.5203188503475176,0.7213313041505391
Mrps30,0.007036666666667912,0.10151260164788516,0.4825254006911101,0.6946404830494045
Mrps31,-0.09989333333333317,-0.5161200310825582,0.5038649905403884,0.7098344810872379
Mrps33,-0.021079999999999544,-0.18986134308731942,0.48467061079991,0.6961828860291741
Mrps34,-0.050848518518517634,-0.3455950771062418,0.5041869462234355,0.7099270240374295
Mrps35,0.1578899999999992,0.8580432720678967,0.5430198547284151,0.7368988090154679
Mrps36,-0.060719999999999885,-0.46938890433152236,0.5000271619591288,0.7071259873312031
Mrps36-ps1,-0.060719999999999885,-0.46938890433152236,0.5000271619591288,0.7071259873312031
Mrps36-ps2,-0.060719999999999885,-0.46938890433152236,0.5000271619591288,0.7071259873312031
Mrps5,-0.09024000000000135,-0.5101367264020606,0.506858124754133,0.711830781291696
Mrps6,0.21563,1.280245460653348,0.6182523699602919,0.7862902580855825
Mrps7,0.07087333333333401,0.6805572947653833,0.5202631859548646,0.7212927186343036
Mrps9,-0.2254033333333334,-1.036378878436852,0.5747922780230111,0.7577784616846297
Mrrf,0.10833333333333339,1.1079774451142204,0.5839678349068195,0.7641778817178756
Mrto4,-0.024730000000001695,-0.3682164561735377,0.4929652798830832,0.7021148623146239
Mrvi1,0.0064433333333333564,0.02541681694768484,0.48172050121531257,0.6940608771680713
Ms4a1,-0.05973000000000028,-0.3791569942262887,0.5156857340950746,0.717755690093143
Ms4a10,0.09774666666666709,0.31303932540693574,0.48983280160426906,0.6998805623849466
Ms4a2,0.021673333333333655,0.3012184708620917,0.48922771393237463,0.6994481495667672
Ms4a3,-0.09626333333333292,-0.46478906474811077,0.4996690728924518,0.7068727416532992
Ms4a4b,0.08128222222222226,0.8334143099226813,0.540327749511967,0.7350088860164877
Ms4a4d,0.09572000000000003,2.186452412311096,0.8800478459417507,0.9381086535906972
Ms4a6b,0.11857000000000095,0.4926323623885464,0.5018905537060433,0.7084423432475245
Ms4a6c,-0.23213000000000017,-0.711450168894786,0.5238467785683683,0.7237726014214466
Ms4a6d,-0.16773333333333307,-0.8089068689227684,0.5361941935492031,0.732252820786102
Ms4a7,0.18256333333333385,0.5528956593579587,0.5071411341780725,0.7121384234670058
Ms4a8a,-0.07674666666666718,-0.6618694738220205,0.5181726000314532,0.7198420660335524
Msantd2,-0.1973766666666661,-0.5073710672839202,0.5031187833264019,0.7093086657629398
Msantd3,-0.033826666666667116,-0.2636383404844272,0.48745876454778186,0.6981824722433111
Msantd4,0.05618666666666705,0.3799754143710279,0.4936984429605361,0.7026367788271093
Msc,0.15928333333333278,1.3055735874110554,0.6237101993454476,0.7897532521904849
Msgn1,0.1862766666666671,0.5348324967278896,0.5055038166296822,0.7109879159519396
Msh2,-0.1985600000000005,-1.2975632675865962,0.6219725361158336,0.7886523544096179
Msh3,-0.19602833333333347,-1.7302502050530313,0.7458595902075856,0.8607587128494099
Msh4,0.22259333333333364,0.5550149625102013,0.5073368007175166,0.712275789787577
Msh5,0.11369500000000032,0.3936470292333535,0.5086983137644184,0.7129794296979087
Msh6,0.20762999999999998,0.690104016254896,0.5213536294375947,0.7220482182220206
Msi1,-0.10401599999999914,-0.38631146174597963,0.5039823821820695,0.7096796228294436
Msi2,0.21011333333333315,0.7993042405263021,0.5349072724102772,0.7313735518941584
Msl1,0.23704122807017466,1.515843718090921,0.723843932315213,0.844366491981386
Msl2,-0.10827111111111105,-0.3469616711742057,0.5528092145411256,0.7411613639817445
Msl3,-0.10945333333333362,-0.3755917417530394,0.49342242970609007,0.7024403388944075
Msl3l2,-0.2611900000000018,-6.904995115093859,4.4549131282891725,2.110666512808021
Msln,0.05892333333333344,0.5270287641946338,0.5048132765240435,0.71050212985187
Msmb,0.08091666666666697,0.4479062428323998,0.49838500019735293,0.7059638802356343
Msn,0.11197666666666706,0.10697084930735112,0.5802312090060241,0.7616237580332442
Msr1,-0.15551205128205195,-0.9367234372091733,0.5982103589577417,0.769513523589783
Msra,-0.10288666666666657,-0.3928594645894957,0.4945282132431287,0.7032269997967432
Msrb1,-0.15525333333333347,-2.0649298330807024,0.8369946012955579,0.9148740904056459
Msrb2,0.026483333333332304,0.32363996922641397,0.49039523580673944,0.7002822543851439
Mst1,-0.054053333333333065,-0.7721165758682472,0.5313470005608755,0.7289355256542759
Mst1r,0.3291666666666675,0.92469424541813,0.5529216206257836,0.7435869960036846
Msto1,-0.2324833333333327,-2.152344282987262,0.8677154927089958,0.9315124758740464
Msx1,-0.03765333333333398,-0.4922438843072174,0.501858670136488,0.708419840304101
Msx2,-0.03201999999999927,-0.32494659937889275,0.49046585770399215,0.7003326764502654
Msx3,-0.13020000000000032,-0.5291127623129172,0.504996692936867,0.7106311933322847
Mt2,0.012293333333333933,0.08533272097040136,0.48227347277235094,0.6944591224631951
Mt3,-0.02682333333333098,-0.17233919845907592,0.4841417332771263,0.695802941411666
Mt4,0.08538000000000068,0.37350807066810876,0.49329235657118436,0.702347746185025
Mta1,-0.0931366666666662,-0.5450753493809565,0.5064255947085642,0.7116358582228443
Mta2,0.04311666666666625,2.135262368981442,0.8616121153656865,0.9282306369462745
Mta3,0.09102666666666703,0.8552796915934664,0.5426252792376846,0.7366310333115791
Mtag2,0.1700333333333326,3.0768157813954167,1.2705662793869905,1.127193984807846
Mtap,0.043181176470588785,0.2490066515093085,0.5032688580912805,0.7092375631687725
Mtbp,-0.08993333333333409,-2.242270845762912,0.900648212146527,0.9490248743560555
Mtch2,-0.14545385964912275,-0.6564954615976424,0.579886740266458,0.7587525072980263
Mtcp1,0.025502121212121344,0.06591607307843522,0.48583694023791596,0.6970166250427883
Mtdh,-0.2107439784946231,-0.6832077133920285,0.5463945253360222,0.7382370337537274
Mterfd1,0.08696000000000037,0.2287585787762714,0.4860275406136448,0.6971567546926908
Mterfd2,0.10717999999999961,1.8302470206965857,0.7608170130640607,0.8722482519696216
Mterfd3,-0.16331333333333387,-0.4094733969647905,0.49563903856849034,0.7040163624295179
Mtf1,0.03343892473118288,0.23617833272435204,0.4940013597785048,0.7026556280701886
Mtf2,-0.06348576666666629,-0.21389502556649476,0.48829506110744963,0.6987620301420187
Mtfmt,-0.13001666666666623,-0.3223875318068839,0.4903278100553778,0.7002341108910489
Mtfp1,-0.058576666666667165,-0.47476366418461324,0.5004500447358333,0.7074249392945045
Mtfr1,0.030966666666666497,0.1907093891356905,0.4865413203943748,0.6975193094683803
Mtfr1l,-0.12716999999999778,-0.9104788513323517,0.5507476448936232,0.7421237396106011
Mtfr2,0.06798333333333373,0.5022538731952426,0.5026882460949685,0.7090051100626628
Mtg1,-0.2628866666666667,-1.988891117605914,0.8113073231409751,0.9007259978156371
Mthfd1,-0.07658333333333278,-0.5915126619947451,0.5152443369455524,0.7176308719533426
Mthfd2,-0.004828333333333212,-0.5036077511046897,0.5982351222480449,0.7712615215235308
Mthfr,0.021021587301587645,0.2822542229680544,0.5325293643540507,0.7290458118352826
Mthfs,-0.029766666666666275,-0.07286632827523008,0.48210912514969273,0.6943407845933384
Mtif2,-0.2563466666666665,-0.6153719013065898,0.5132235480764739,0.7163962228239857
Mtl5,-0.16942666666666728,-0.9139072565703892,0.5512688728010011,0.7424748297423968
Mtm1,-0.397146666666667,-1.2255853814655622,0.6068382939385072,0.7789982631164893
Mtmr1,-0.08212333333333222,-0.3629961466145975,0.49311791340578126,0.7022160858258095
Mtmr10,-0.0034933333333331262,-0.03778871520097454,0.4817856655830449,0.6941078198544121
Mtmr14,-0.22904000000000035,-1.978999536243262,0.8080365970375871,0.8989085587742431
Mtmr2,-0.08308000000000026,-0.17305597076662915,0.48601763126089725,0.6971428148443494
Mtmr3,-0.029636666666666756,-0.17712221145091628,0.48428102314910515,0.6959030271159231
Mtmr4,0.2627133333333336,0.9895603147648505,0.5633019690189843,0.7505312867915225
Mtmr6,-0.046350000000000335,-0.21059618216463954,0.5060944342989351,0.7112966952652343
Mtmr7,-0.17762666666666593,-1.902914327307184,0.7834235780892459,0.8851121839005753
Mtmr9,-0.05947999999999887,-0.20749945727626956,0.4852546687308288,0.6966022313564814
Mtnr1a,0.05589333333333357,0.4528114306607919,0.498753182644756,0.7062245978757438
Mto1,-0.022292000000000554,-0.2900249734271324,0.48891202647578813,0.6992193295639776
Mtor,-0.1656855555555552,-1.0750300016343697,0.6173381745084164,0.7802033669043515
Mtpn,0.028850666666666847,-0.10906800497294852,0.5129624898752738,0.7160402173845049
Mtrr,-0.008389999999999453,-0.02046264725170075,0.4817015599943789,0.6940472318181082
Mtss1,-0.04224833333333322,-0.11903304727271331,0.4895644586243732,0.6996772525953849
Mttp,-0.17766999999999955,-0.8177760110236459,0.5527684502533948,0.7424380687762373
Mtx1,-0.08284666666666718,-0.9643376979311423,0.5866169175107103,0.763522945255031
Muc1,0.22818000000000005,1.1353770567863033,0.5890900884230607,0.7675220442587044
Muc13,-0.030429999999999957,-0.24021950280597648,0.4864754507940291,0.6974779213667118
Muc15,-0.06074666666666673,-0.4178194860230949,0.49621442690838347,0.7044248908921259
Muc20,-0.09741,-0.5793945739799204,0.5096415060297811,0.7138918027472938
Muc3,0.014253333333333007,0.217771157761658,0.4856186897627377,0.6968634656535939
Muc4,-0.1023566666666671,-0.476893963746173,0.5006189877214612,0.7075443362231522
Muc5ac,-0.014600000000000612,-0.06347291618245236,0.4820024009240586,0.6942639274253407
Muc5b,0.10623333333333385,0.26671140759036244,0.4875945812449026,0.6982797299398734
Mucl1,-0.10105333333333322,-0.953582270304796,0.5574432621866373,0.7466212307366014
Mug1,-0.05472333333333346,-0.7774764483596306,0.5320391356461587,0.7294101285601665
Mul1,-0.00264666666666713,0.050114217868406294,0.48592449360704415,0.6970815948698769
Mum1,-0.20577999999999985,-2.47804115157674,0.9933906624089811,0.9966898526668068
Mup4,0.05791333333333348,0.2644953922501624,0.4874964843767972,0.6982094845938411
Mup5,-0.14208666666666625,-1.2710572818716317,0.6162988844832417,0.7850470587698815
Murc,-0.06915999999999922,-0.8231450550549637,0.5381306484717865,0.7335738875340279
Mus81,-0.058699999999999086,-0.27085968761231527,0.48778041419778684,0.6984127820979414
Musk,-0.0236866666666673,-0.13494203738420277,0.48318411278778317,0.695114460206219
Mustn1,0.1795033333333329,2.008261066586373,0.8177593759638863,0.904300489861576
Mut,-0.019493333333333435,-0.1588605131459688,0.484526557828876,0.6960768089516038
Mutyh,-0.09640000000000093,-0.6029599388944048,0.5119633906592953,0.7155161707881207
Mvb12a,-0.054199999999999804,-0.14808044624355315,0.5107520215596931,0.7146009248641932
Mvb12b,0.07320833333333354,-0.10786972857365233,0.5230185793600557,0.723148464338465
Mvd,0.02660000000000018,0.10563977416305499,0.48259664682376835,0.6946917638951597
Mvk,0.10811800000000034,0.1646068592700579,0.5168234476387267,0.7188994555668814
Mvp,0.06627333333333407,0.42981709880193275,0.49706189486854246,0.705026166087857
Mx1,-0.022536666666666427,-0.24349588143516496,0.48660752035632393,0.6975725914600744
Mx2,-0.21418333333333361,-3.4036297438705265,1.447057952780012,1.2029372189686427
Mxd1,0.042276666666666074,0.31861520624880363,0.4901263041377472,0.7000902114283182
Mxd3,0.2154182352941175,0.7616634438461583,0.5399425007706652,0.7342742767951227
Mxd4,0.12531033333333347,0.740715250856545,0.5455915443947758,0.7372058303740955
Mxi1,-0.026874999999999538,-0.12702780964079882,0.49689833956557433,0.704883505750058
Mxra8,-0.11807999999999907,-0.8336467437323545,0.5395805744446298,0.7345614844549296
Myadm,0.07834000000000074,0.4340039323991855,0.49736328444482963,0.7052398772366957
Myb,-0.02959500000000026,-0.45766514829796656,0.5466862512073,0.7383517751360239
Mybbp1a,-0.05187873015873044,-0.32333434510933506,0.49050389483795404,0.7003582633869507
Mybl1,-0.020209999999999617,-0.14425188261600005,0.4834007171365216,0.6952702475559569
Mybl2,0.11071933333333348,-0.29518371354021095,0.6619497433208572,0.8090862140081416
Mybpc3,-0.38152000000000097,-2.024580330983798,0.8232437930505387,0.907327831079009
Mybph,-0.13236333333333317,-0.5368588938353008,0.5056847893241718,0.7111151730375128
Myc,0.06600333333333275,0.27760652951127296,0.48808878210227435,0.6986335105778095
Mycbp,0.04839933333333342,0.3092639936698781,0.492004909163639,0.7014089473426156
Mycbp2,-0.1417233333333332,-0.8862276998313375,0.5471166279956953,0.7396733251886911
Mycbpap,-0.02839999999999998,-0.1729448218570314,0.4841591592839299,0.695815463527457
Mycl1,0.09629820512820461,0.4553838734342671,0.5880527150658025,0.7640613380535168
Mycn,0.019435000000000535,0.15806118040491454,0.48426090308011377,0.6958869883931154
Mycs,0.1626599999999998,0.6425611409179406,0.5160737349848138,0.7183827218028102
Myct1,-0.02588166666666636,-0.3175880379691438,0.5230129631067303,0.7228298829275159
Myd88,-0.04131333333333398,-0.28604123253485353,0.4884849655591714,0.6989169947562954
Myef2,0.15882083333333302,0.6154803232121833,0.5340138413021439,0.7300760073776967
Myeov2,-0.01710333333333458,-0.2027058549527507,0.4896319079479355,0.6997344712729497
Myf5,0.04982000000000042,0.42991344822822647,0.49706879774729024,0.7050310615478514
Myf6,-0.016116666666667,-0.07165396231944793,0.4820945241930063,0.69433027025545
Myg1,-0.08955666666666584,-0.853080610427691,0.5423122106573067,0.736418502386589
Myh1,-0.14190000000000014,-1.3131525619131512,0.6253641375715893,0.7907996823289632
Myh11,-0.010001666666666464,0.2081036992117561,0.5718297361261532,0.7558326224836522
Myh14,-0.09333999999999865,-0.8480007602769094,0.541592107452518,0.73592941743928
Myh2,0.11795333333333291,0.41731633486087044,0.49617941027847573,0.704400035688866
Myh3,-0.04280999999999979,-0.41811935132665884,0.4962353159961521,0.7044397177872299
Myh4,0.09866000000000019,0.6269216165756999,0.514419226110824,0.7172302462325637
Myh6,0.10185600000000043,0.6072197919031491,0.5212209686039347,0.7216668578135329
Myh7,0.18670666666666857,1.4880530361642756,0.6661918198698098,0.8162057460406718
Myh8,0.09106666666666641,0.3836078363698823,0.4939295810103651,0.7028012386232434
Myh9,0.1841400000000002,2.314357235850357,0.9280207845944085,0.9633383541593309
Myl1,-0.07493666666666599,-0.32797819741209,0.49063080816480686,0.7004504323396531
Myl10,-0.09244666666666701,-0.29295707090504025,0.4888186537827717,0.6991556720665089
Myl12a,-0.025631666666666497,-0.504499402653018,0.5624037861008294,0.748431560939309
Myl12b,0.050248000000000556,0.12870097480554105,0.5201436759326846,0.7209237614309909
Myl2,-0.1621666666666668,-1.2871984817422417,0.6197399942832943,0.7872356662926892
Myl3,-0.022796666666667242,-0.1790659372928268,0.4843387174915465,0.695944478742052
Myl4,-0.04723435897435974,-0.13843748319768348,0.4841773551435625,0.6958275214895052
Myl6,-0.049955000000001526,-0.7213402297056073,0.5593170742444882,0.7460871499728043
Myl7,0.26077666666666666,0.6834190295257387,0.5205884641598252,0.7215181662022275
Myl9,-0.19138333333333257,-1.4364186801188308,0.6536082187161936,0.8084604002152447
Mylip,-0.1565033333333341,-0.5566781372345957,0.5074908790395816,0.7123839407507595
Mylk,0.03340666666666673,0.11595877965154432,0.5404875014277132,0.7347526184697558
Mylk2,-0.07628666666666728,-0.5842093883707079,0.5101083841217063,0.7142187228865583
Mylpf,-0.09727666666666668,-0.7606901859899394,0.5298874632551173,0.7279336942710629
Mynn,-0.023767777777778203,-0.16392499042553524,0.5756000566403398,0.7583110778303721
Myo10,-0.05382444444444445,-0.1669145912063443,0.5077909990248283,0.7125928564536274
Myo15,-0.12013666666666545,-0.9227283538214458,0.5526189679121695,0.7433834595363079
Myo15b,0.241753939393939,0.3995755856867768,0.5052354560013727,0.7106375830197835
Myo18a,-0.04428000000000054,-0.5441128614276654,0.5063382338309168,0.7115744752525323
Myo19,0.09231000000000122,0.5915318598170534,0.5108258284315518,0.7147208045324774
Myo1b,-0.13523833333333357,-0.38371078779728895,0.49729495330133205,0.7051326611659628
Myo1c,-0.059467142857142885,-0.21324489334077443,0.5037571779707775,0.7097542483375998
Myo1e,-0.006406666666666894,-0.052390771486112285,0.4818953994114092,0.6941868620273718
Myo1f,-0.02566999999999986,-0.18729843596327733,0.48459005867619076,0.6961250309220254
Myo1g,0.12079666666666755,0.4718364269880495,0.5002191344860707,0.7072617156937527
Myo1h,0.41669333333333336,0.9769794159377251,0.5612073982638348,0.749137769882039
Myo5a,0.011307708333333721,0.09166003790214562,0.5223692241487438,0.7227510652034056
Myo5b,-0.20674333333333372,-0.7962983473012609,0.5345075881595599,0.7311002586236445
Myo5c,-0.0786699999999998,-0.6571069918828412,0.5176491332317762,0.7194783757916399
Myo6,-0.03504155555555555,-0.18472290554482088,0.4885202579130411,0.6989210158512577
Myo7a,-0.10791999999999913,-0.6526164947814587,0.5171590241050698,0.7191376948158605
Myo7b,0.25131666666666597,0.3145206385152944,0.48991026933767234,0.6999359037352437
Myo9a,0.07003333333333384,0.48480921389517845,0.5012533311564716,0.7079924654658916
Myo9b,0.08268999999999949,0.957142487841779,0.558010145169329,0.7470007665118752
Myoc,-0.022011666666666763,-0.25843113786867106,0.4877056928748662,0.6983554178881384
Myocd,0.14669794871794906,0.4105421988751456,0.5034117512981215,0.7093800953339345
Myod1,0.07172666666666627,0.7989108602609006,0.5348548802202343,0.7313377333491239
Myog,-0.26637333333333313,-1.1513316327657728,0.5921303773839249,0.769500082770577
Myom1,0.06426333333333334,0.4382424309562633,0.49767136902420456,0.7054582688041898
Myom2,0.025456666666666905,0.15883876228678187,0.48376914603373294,0.6955351508254152
Myot,-0.11064666666666634,-0.805496619283496,0.5357354003064284,0.7319394785816846
Myoz1,0.02722333333333382,0.12461695177610357,0.4853971242145489,0.696699812405063
Myoz2,0.0006800000000000139,0.004245179791001779,0.4816681684626214,0.6940231757388375
Myoz3,0.042313333333333425,0.15363117686809646,0.4836335448754896,0.6954376642629371
Mypop,-0.04485333333333319,-0.8451512177650576,0.5411900484074799,0.7356562025888722
Myrf,0.06626999999999938,0.5035367161916171,0.5027957687127531,0.70908093241375
Myt1,-0.3003633333333351,-1.4599613413536687,0.6592905931872669,0.8119671133656011
Myt1l,-0.13656666666666872,-0.779221678427337,0.5322655353442595,0.7295653057432622
Myzap,0.08035666666666641,2.514851236044461,1.0087063949528625,1.0043437633364696
Mzf1,0.07339999999999947,0.26790908648339856,0.48764793988503075,0.698317936104344
Mzt2,-0.17531666666666723,-1.9794727710207234,0.808192704267705,0.8989953861214778
N4bp1,-0.0002699999999995484,-0.0022347734900497974,0.4816670828510459,0.6940223936236106
N4bp2l1,-0.19561000000000028,-0.7853475677661261,0.5330642335163474,0.7301124800442377
N4bp3,0.07430000000000092,0.581080863862311,0.5098045808622474,0.7140060089818905
N6amt2,0.3108266666666668,0.9178191833250686,0.5545401648716132,0.744447066971679
Naa10,-0.10691666666666677,-1.1288928825283477,0.5878665950185968,0.7667245887661336
Naa11,0.1703733333333335,0.8844633578799451,0.5468562859526889,0.7394973197738373
Naa15,0.18139916666666678,0.8212461665529687,0.5766216225615989,0.7557435377912596
Naa20,-0.005690000000001305,-0.05061849533707501,0.48188018600584903,0.6941759042244617
Naa30,-0.2120999999999995,-1.1241441282434985,0.5869750017553612,0.7661429382010652
Naa35,0.05957000000000079,0.2703058919773777,0.4877554396031404,0.6983949023318686
Naa38,0.06662000000000035,0.3957908370387799,0.4947208655569881,0.7033639637890102
Naa40,-0.03263666666666776,-0.2175775310617907,0.4856116651685787,0.6968584254843868
Naa60,0.1295033333333322,1.6030478820418206,0.6958135426765637,0.8341543877943481
Naaa,-0.31257666666666706,-1.8353631060926077,0.8964692401317697,0.9186333548823727
Naalad2,-0.04018999999999995,-0.7825639142735521,0.5327005233269285,0.7298633593536042
Nab1,0.012222083333332745,0.05708947145462625,0.4862378573729193,0.6973075760246954
Nab2,0.017890000000000406,0.077384703867841,0.4821656993660594,0.6943815229152195
Nabp1,0.09734888888888849,0.5505939323826038,0.5472427692912046,0.7376557140083678
Nabp2,-0.054319999999998814,-0.9896839777930814,0.5632895313250278,0.7505261696470203
Naca,0.06796999999999898,0.8082750892485387,0.536109051658311,0.7321946815282879
Nacc1,-0.05154666666666655,-0.26755947222309234,0.5161320899617415,0.7184009402682933
Nacc2,-0.040734736842104505,-0.4472776751120174,0.5372534535501308,0.7319330904822373
Nadk,0.09811666666666685,0.4963369074805412,0.5023822407726036,0.7087839053406269
Nae1,-0.03903666666666439,-0.233233635972908,0.4861998274124285,0.6972803076327543
Naf1,-0.2501766666666656,-0.6264059676726076,0.5143653696946545,0.717192700530795
Naga,-0.04136333333333386,-0.18169595431664506,0.48441778498458626,0.6960012823153319
Nagk,-0.251596666666666,-1.8901504229794033,0.779389051790768,0.882830137563715
Naglu,-0.32228333333333214,-1.8582790235725184,0.7694334107874693,0.8771735351613552
Nags,-0.11921666666666653,-0.6248935563190554,0.5142076630607563,0.7170827449191316
Naip1,-0.018683333333333607,-0.15434753384270913,0.4836519301002771,0.6954508825936431
Naip2,0.0611866666666665,0.47362455763029554,0.5003600184658744,0.7073613068763901
Naip5,-0.1443500000000002,-0.924902114615918,0.552953660135083,0.7436085395791814
Naip6,-0.13295333333333303,-2.2113141206976015,0.8891591783663838,0.9429523733287826
Nampt,0.028696666666666815,0.10608243138057659,0.48436594843190334,0.6959615922953772
Nanog,0.07703333333333306,1.0408889261369563,0.5719541463795454,0.7562765012742002
Nanos1,-0.07351333333333354,-0.5881379788536761,0.5104921901808405,0.7144873618062397
Nanp,0.052979999999999805,0.2613475712056675,0.48735854608125834,0.6981106975840281
Nans,-0.08067666666666647,0.16855361927330276,0.5447601928439996,0.7380785131167888
Nap1l1,0.017062368421052816,0.3149099037598684,0.5441760222575185,0.7366461672939458
Nap1l2,-0.10263000000000133,-0.8328440165880645,0.539469096330545,0.7344855998115586
Nap1l3,-0.08022666666666645,-0.5012118557355189,0.5026011103608201,0.7089436581004305
Nap1l4,-0.0005400000000008731,-0.007755432631266853,0.4816716788946081,0.694025704779447
Nap1l5,-0.10772000000000048,-0.84118523664213,0.5406327168620563,0.7352773060975405
Napa,-0.06458166666666765,-0.6325928141354997,0.5363493791614876,0.731450321619274
Napb,-0.07948749999999993,-0.949664602820722,0.642213809574104,0.7892326642764778
Napg,0.011630666666667188,-0.09084171985159517,0.4911988303287715,0.7008293744406273
Napsa,0.27071000000000023,0.7660171538315292,0.530565189997013,0.7283990595799894
Narf,0.09911111111111086,0.7174396459464661,0.5286660938162524,0.7268529701890292
Narfl,-0.06341666666666601,-0.4012208706171109,0.49508151558489594,0.7036202921923841
Narg2,-0.18429166666666674,-0.6416761384293936,0.5195532983151774,0.7206366202975423
Nars,-0.018168333333333564,-0.214091943712332,0.48855604533821767,0.6989506736654936
Nasp,0.05192666666666623,0.43087201077347986,0.49713755747233174,0.7050798234755634
Nat1,-0.04613666666666738,-0.23235551646487942,0.48616575716930494,0.6972558763963951
Nat2,-0.17905333333333262,-0.7578400420737117,0.5295267941141903,0.7276859172157932
Nat3,0.1581133333333331,0.6502554125495551,0.516902675129166,0.7189594391404608
Nat6,0.039263333333333206,0.2217815602179442,0.4877558780502021,0.6983871428193295
Nat8,0.07623666666666651,0.8820081156115527,0.5464948596670535,0.7392529064312521
Nat9,-0.007346666666665946,-0.0984304471024516,0.482474046076399,0.6946035171782525
Nav2,-0.12797000000000036,-0.2734633097864201,0.48789851514994514,0.6984973265159611
Nbea,-0.16166000000000125,-0.7598811848357464,0.5297849512556148,0.7278632778589773
Nbeal2,0.12570999999999888,0.37835997840066904,0.4935963561046127,0.7025641295316839
Nbl1,0.06878333333333231,0.6793329877252301,0.5201244423509739,0.7211965351767671
Nbn,-0.07294,-0.2635588037904171,0.48745527025461954,0.6981799698176822
Nbr1,0.05852686274509769,0.12904175738083026,0.49037135761832656,0.7002541434902274
Ncald,0.1415025925925916,0.4470463437298571,0.522794885663859,0.7226390507930147
Ncam1,-0.008245333333332994,-0.12507819104462733,0.4939590728548306,0.7027701352122746
Ncam2,-0.029612666666666777,-0.3045395756599476,0.5254993062493563,0.7242593960571816
Ncan,-0.1658599999999999,-0.8766397062162385,0.5462582503251172,0.7390492167198957
Ncapd2,0.10519333333333325,0.39145543166489855,0.4944364462483292,0.7031617497050939
Ncapg,0.10348222222222213,0.8133138144668131,0.5369056229314174,0.7327304111339414
Ncapg2,-0.04460000000000086,-0.37007069353295435,0.49307935985099677,0.7021960978608446
Ncaph,-0.287230000000001,-2.4871491861527186,0.9971592561816774,0.9985786179273405
Ncaph2,0.04374600000000069,0.38348529833467293,0.49511895158572633,0.7036275310727191
Ncbp2,0.14227000000000004,0.6738938106756996,0.5199379988073652,0.7210450989518838
Ncdn,-0.125981666666668,-1.1410593031946434,0.5913370157546558,0.7688448779560165
Ncf1,-0.002398333333332392,0.0021840007037254795,0.4823994211197487,0.6945497970025625
Ncf2,0.06285333333333387,0.27123819342831756,0.487797513131188,0.6984250232710653
Ncf4,0.17831333333333355,1.211640723833799,0.6040061036377076,0.777178295912661
Nck1,0.19839095238095256,0.6504298230495182,0.5251868301988797,0.7243632740295086
Nck2,0.04247999999999985,0.3076089098539825,0.4995088982014036,0.7066481922891121
Nckap1,0.012953333333333816,0.14631380465120544,0.4834506441192925,0.6953061513601706
Nckap1l,-0.14626666666666743,-1.1847299431224974,0.7163413830420562,0.8346114409344065
