MGI symbol,430AV2_ZT6_B6_Enrich,430AV2_ZT6_B6_Hedges_g,430AV2_ZT6_B6_Var_g,430AV2_ZT6_B6_SEg
Fam83h,-0.11330500000000043,-0.5195623804438877,0.6216651232644923,0.7872261393027797
Fam86,0.07767500000000016,0.8254512292538594,0.6182671815210041,0.7862996766634234
Fam89a,-0.12386500000000122,-1.0815549619778095,0.6671063219112153,0.8167657693067305
Fam92a,0.07016666666666715,0.3962262288438934,0.5658297307757187,0.7522165451355871
Fam96a,0.033671666666666766,0.2131453813100967,0.6163903729530946,0.7848153617833622
Fam96b,0.056991666666665,0.5100237901752289,0.5761426349878039,0.7590406016727985
Fam98a,0.009655000000000413,0.23776342967630573,0.5557833531824773,0.745508788132291
Fam98c,-0.05777000000000143,-0.3221147883318318,0.5605060020195395,0.7486694878379508
Fanca,0.02341966666666693,-0.08746306526208496,0.5954247744967598,0.7713975394505762
Fancc,-0.14618999999999982,-1.9231678830782488,0.9199876789837006,0.959159881867304
Fancf,0.01080333333333261,0.07004080382634677,0.5506207797533974,0.742038260302929
Fancg,-0.08853960317460284,-0.5993921274543786,0.6188761439220727,0.7853647980611518
Fanci,-0.004915952380952453,-0.017411781467028115,0.550522061079221,0.7419717086112236
Fancl,-0.12968500000000027,-1.5951472178474457,0.8045796729939779,0.8969836525790077
Fancm,-0.23227500000000045,-2.2874710819835467,1.073382603424431,1.0360417961764048
Fank1,-0.06760999999999973,-0.6479017007393137,0.5950229698796071,0.7712439590417894
Fap,-0.196699999999999,-1.529061089355051,0.7839329898312988,0.8853999039029193
Far1,0.18761994871794857,1.400368367505176,0.755800494069001,0.8678310955303536
Farp1,0.0018766666666660825,0.006878619447679747,0.550134939873884,0.741710819574505
Farp2,0.11612166666666646,0.6567584545124157,0.593263375090687,0.7702359217088535
Fars2,-0.09871000000000052,-2.7296568926929545,1.295232883515949,1.1380829862167121
Farsa,0.017689999999999984,0.0829984775195473,0.5508190830603896,0.7421718689497666
Farsb,0.044778939393939995,0.24350571105364438,0.5582647604818014,0.7471497032119064
Fas,0.07821833333333261,0.5524723837913533,0.5806527818185434,0.7620057623263379
Fasl,-0.009693333333333332,-0.15618714599013483,0.5613880795468627,0.7492327792746045
Fasn,-0.13364999999999938,-1.6868147619629574,0.8346646124509483,0.9135998097914361
Fastk,-0.04408166666666702,-0.4606963822333228,0.5713543239936206,0.7558798343610053
